time,mode,v_cmd,v_meas,freq,step_len,A_hip_pitch,A_knee,A_ankle_pitch,pitch,roll,gyro_x,gyro_y,amp,state,fall
60.304,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.312,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
60.320,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.328,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.336,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.344,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.352,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.360,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,0.000,0.000,IDLE,1
60.368,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
60.376,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.384,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.392,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.400,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.408,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.416,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,0.000,0.000,IDLE,1
60.424,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
60.432,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.440,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.448,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.456,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.464,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.472,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,0.000,0.000,IDLE,1
60.480,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
60.488,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.496,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.504,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.512,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
60.520,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.528,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,0.000,0.000,IDLE,1
60.536,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
60.544,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.552,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.560,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.568,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.576,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.584,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.592,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,0.000,0.000,IDLE,1
60.600,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.608,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.616,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.624,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.632,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.640,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.648,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
60.656,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
60.664,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.672,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.680,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.688,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.696,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.704,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
60.712,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
60.720,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.728,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.736,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.744,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.752,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.760,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,0.000,0.000,IDLE,1
60.768,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
60.776,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.784,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.792,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.800,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.808,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.816,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,0.000,0.000,IDLE,1
60.824,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
60.832,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.840,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.848,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.856,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.864,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.872,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.880,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,0.000,0.000,IDLE,1
60.888,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.896,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.904,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.912,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.920,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.928,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.936,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,0.000,0.000,IDLE,1
60.944,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
60.952,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.960,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.968,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
60.976,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.984,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
60.992,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,0.000,0.000,IDLE,1
61.000,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
61.008,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.016,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.024,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.032,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.040,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.048,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
61.056,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
61.064,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.072,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.080,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.088,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.096,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.104,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
61.112,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
61.120,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.128,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.136,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.144,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.152,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.160,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.168,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
61.176,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.184,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.192,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.200,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.208,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.216,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.224,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,0.000,0.000,IDLE,1
61.232,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
61.240,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.248,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
61.256,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.264,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.272,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.280,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,0.000,0.000,IDLE,1
61.288,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
61.296,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.304,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.312,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.320,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.328,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.336,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,0.000,0.000,IDLE,1
61.344,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
61.352,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.360,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.368,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.376,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.384,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.392,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,0.000,0.000,IDLE,1
61.400,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
61.408,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.416,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.424,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.432,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.440,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.448,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
61.456,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
61.464,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.472,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.480,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.488,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.496,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.504,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.512,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
61.520,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
61.528,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.536,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.544,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.552,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.560,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.568,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,0.000,0.000,IDLE,1
61.576,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
61.584,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.592,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.600,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.608,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.616,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.624,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,0.000,0.000,IDLE,1
61.632,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
61.640,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.648,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.656,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.664,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.672,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.680,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,0.000,0.000,IDLE,1
61.688,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
61.696,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.704,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.712,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.720,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.728,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.736,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.744,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,0.000,0.000,IDLE,1
61.752,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.760,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.768,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.776,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.784,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.792,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.800,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,0.000,0.000,IDLE,1
61.808,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
61.816,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.824,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.832,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.840,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.848,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.856,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
61.864,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
61.872,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.880,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.888,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.896,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.904,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.912,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
61.920,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,-0.000,-0.000,0.000,IDLE,1
61.928,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.936,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,-0.000,0.000,IDLE,1
61.944,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.952,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
61.960,MANUAL,0.000,0.000,0.600,0.050,0.200,0.350,0.150,-0.001,3.142,0.000,0.000,0.000,IDLE,1
